Date,Category,Category_id,Price,Weight,Indent,Parent,Parent_ID
15/05/2009,Fats and oils,3612,199.782,0.241,5,Other food at home,4196
15/05/2009,Food,4934,217.738,14.629,2,Food and beverages,9257
15/05/2009,Food and beverages,9257,217.965,15.757,1,All items,8106
15/05/2009,Food at home,4200,214.929,8.156,3,Food,4934
15/05/2009,Food away from home,1345,223.023,6.474,3,Food,4934
15/05/2009,Footwear,7182,126.182,0.688,2,Apparel,5516
15/05/2009,Fruits and vegetables,9499,273.037,1.194,4,Food at home,4200
15/05/2009,Fuel oil and other fuels,416,220.321,0.301,4,Household energy,396
15/05/2009,Fuels and utilities,5463,207.903,5.431,2,Housing,6803
15/05/2009,Gas piped and electricity,856,191.671,4.159,4,Household energy,396
15/05/2009,Gasoline all types,789,173.954,2.964,4,Motor fuel,3840
15/05/2009,Hospital and related services,2710,563.594,1.545,3,Medical care services,7803
15/05/2009,Household energy,396,185.399,4.46,3,Fuels and utilities,5463
15/05/2009,Household furnishings and operations,9339,129.413,4.79,2,Housing,6803
15/05/2009,Household operations,8871,149.468,0.781,3,Household furnishings and operations,9339
15/05/2009,Housing,6803,217.056,43.421,1,All items,8106
15/05/2009,Infants’ and toddlers’ apparel,2101,113.149,0.183,2,Apparel,5516
15/05/2009,Information and information processing,8625,82.038,3.022,3,Communication,5970
15/05/2009,"Information technology, hardware and services",5358,9.775,0.614,4,Information and information processing,8625
15/05/2009,Lodging away from home,5762,134.136,2.478,3,Shelter,8742
15/05/2009,"Meats, poultry, fish, and eggs",8516,204.679,1.898,4,Food at home,4200
15/05/2009,Medical care,3411,374.402,6.39,1,All items,8106
15/05/2009,Medical care commodities,5635,304.426,1.625,2,Medical care,3411
15/05/2009,Medical care services,7803,395.884,4.765,2,Medical care,3411
15/05/2009,Men’s and boys’ apparel,2395,114.561,0.923,2,Apparel,5516
15/05/2009,Miscellaneous personal services,6567,341.763,1.074,3,Personal care,6986
15/05/2009,Motor fuel,3840,173.872,3.164,3,Private transportation,3815
15/05/2009,Motor vehicle maintenance and repair,9790,242.488,1.188,3,Private transportation,3815
15/05/2009,Motor vehicle parts and equipment,449,134.347,0.382,3,Private transportation,3815
15/05/2009,New and used motor vehicles,2973,92.847,6.931,3,Private transportation,3815
15/05/2009,New vehicles,4291,135.284,4.48,4,New and used motor vehicles,2973
15/05/2009,Nonalcoholic beverages and beverage materials,6387,162.848,0.982,4,Food at home,4200
15/05/2009,Nondurables,818,193.862,29.046,1,All items,8106
15/05/2009,Nondurables less food,6247,173.715,14.416,1,All items,8106
15/05/2009,Nondurables less food and apparel,5488,206.725,10.726,1,All items,8106
15/05/2009,Nondurables less food and beverages,7080,170.782,13.289,3,Commodities less food and beverages,3891
15/05/2009,"Nondurables less food, beverages, and apparel",1465,206.581,9.598,4,Nondurables less food and beverages,7080
15/05/2009,Other food at home,4196,190.643,2.022,4,Food at home,4200
15/05/2009,Other food away from home,1346,155.099,0.314,4,Food away from home,1345
15/05/2009,Other foods,9728,205.011,1.481,5,Fats and oils,3612
15/05/2009,Other goods and services,8488,369.237,3.386,1,All items,8106
15/05/2009,Other miscellaneous foods,5930,122.838,0.433,6,Other foods,9728
15/05/2009,Other services,6741,302.653,11.002,3,Services,9735
15/05/2009,Owners’ equivalent rent of primary residence,2972,257.003,24.433,3,Shelter,8742
15/05/2009,Personal care,6986,204.078,2.61,2,Other goods and services,8488
15/05/2009,Personal care products,1231,163.051,0.651,3,Personal care,6986
15/05/2009,Personal care services,1191,227.607,0.647,3,Personal care,6986
15/05/2009,Personal computers and peripheral equipment,980,84.366,0.214,5,"Information technology, hardware and services",5358
15/05/2009,Private transportation,3815,167.234,14.189,2,Transportation,6812
15/05/2009,Professional services,3965,318.499,2.702,3,Medical care services,7803
15/05/2009,Public transportation,4134,228.21,1.125,2,Transportation,6812
15/05/2009,Recreation,8575,114.044,5.741,1,All items,8106
15/05/2009,Rent of primary residence,4363,249.233,5.957,3,Shelter,8742
15/05/2009,Rent of shelter,8577,260.188,32.867,3,Services,9735
15/05/2009,Services,9735,258.637,60.444,1,All items,8106
15/05/2009,Services less energy services,1033,265.491,56.285,3,All items less food and energy,5306
15/05/2009,Services less medical care services,5145,247.547,55.679,1,All items,8106
15/05/2009,Services less rent of shelter,9058,276.222,27.577,1,All items,8106
15/05/2009,Shelter,8742,249.68,33.2,2,Housing,6803
15/05/2009,Sugar and sweets,7995,196.34,0.3,5,Other food at home,4196
15/05/2009,Telephone services,2405,102.267,2.408,4,Information and information processing,8625
15/05/2009,Tenants’ and household insurance,7981,120.728,0.333,3,Shelter,8742
15/05/2009,Tobacco and smoking products,949,740.311,0.776,2,Other goods and services,8488
15/05/2009,Transportation,6812,171.635,15.314,1,All items,8106
15/05/2009,Transportation services,6999,248.944,5.567,2,Services,9735
15/05/2009,"Tuition, other school fees, and childcare",2308,546.88,2.886,3,Education,314
15/05/2009,Used cars and trucks,2211,122.788,1.628,4,New and used motor vehicles,2973
15/05/2009,Video and audio,5618,101.488,1.822,2,Recreation,8575
15/05/2009,Water and sewer and trash collection services,3706,159.821,0.971,3,Fuels and utilities,5463
15/05/2009,Women’s and girls’ apparel,7374,106.667,1.541,2,Apparel,5516
15/06/2009,Alcoholic beverages,7635,220.105,1.127,3,Food,4934
15/06/2009,All items,8106,215.693,100,0,,
15/06/2009,All items less energy,4604,218.507,92.376,1,All items,8106
15/06/2009,All items less food,3531,213.936,85.371,1,All items,8106
15/06/2009,All items less food and energy,5306,219.344,77.746,2,All items less energy,4604
15/06/2009,All items less medical care,2047,206.49,93.61,1,All items,8106
15/06/2009,All items less shelter,7199,202.989,66.8,1,All items,8106
15/06/2009,Apparel,5516,120.183,3.691,1,All items,8106
15/06/2009,Cereals and bakery products,2948,251.576,1.15,4,Food at home,4200
15/06/2009,Commodities,704,169.92,39.556,1,All items,8106
15/06/2009,Commodities less food,5867,147.413,24.926,1,All items,8106
15/06/2009,Commodities less food and beverages,3891,144.765,23.799,2,Commodities,704
15/06/2009,Commodities less food and energy commodities,4935,142.3,21.461,3,All items less food and energy,5306
15/06/2009,Communication,5970,84.972,3.194,2,Education and communication,1868
15/06/2009,Dairy and related products,5341,194.197,0.91,4,Food at home,4200
15/06/2009,Durables,2665,109.957,10.51,3,Commodities less food and beverages,3891
15/06/2009,Education,314,190.734,3.107,2,Education and communication,1868
15/06/2009,Education and communication,1868,127.366,6.301,1,All items,8106
15/06/2009,Educational books and supplies,5985,480.501,0.221,3,Education,314
15/06/2009,Energy,7558,191.584,7.624,1,All items,8106
15/06/2009,Energy commodities,8995,206.131,3.465,4,Commodities less food and energy commodities,4935
15/06/2009,Fats and oils,3612,201.067,0.241,5,Other food at home,4196
15/06/2009,Food,4934,217.838,14.629,2,Food and beverages,9257
15/06/2009,Food and beverages,9257,218.094,15.757,1,All items,8106
15/06/2009,Food at home,4200,214.999,8.156,3,Food,4934
15/06/2009,Food away from home,1345,223.163,6.474,3,Food,4934
15/06/2009,Footwear,7182,126.438,0.688,2,Apparel,5516
15/06/2009,Fruits and vegetables,9499,276.092,1.194,4,Food at home,4200
15/06/2009,Fuel oil and other fuels,416,224.706,0.301,4,Household energy,396
15/06/2009,Fuels and utilities,5463,206.342,5.431,2,Housing,6803
15/06/2009,Gas piped and electricity,856,189.362,4.159,4,Household energy,396
15/06/2009,Gasoline all types,789,204.131,2.964,4,Motor fuel,3840
15/06/2009,Hospital and related services,2710,565.707,1.545,3,Medical care services,7803
15/06/2009,Household energy,396,183.526,4.46,3,Fuels and utilities,5463
15/06/2009,Household furnishings and operations,9339,129.428,4.79,2,Housing,6803
15/06/2009,Household operations,8871,149.995,0.781,3,Household furnishings and operations,9339
15/06/2009,Housing,6803,216.984,43.421,1,All items,8106
15/06/2009,Infants’ and toddlers’ apparel,2101,115.667,0.183,2,Apparel,5516
15/06/2009,Information and information processing,8625,81.909,3.022,3,Communication,5970
15/06/2009,"Information technology, hardware and services",5358,9.731,0.614,4,Information and information processing,8625
15/06/2009,Lodging away from home,5762,134.507,2.478,3,Shelter,8742
15/06/2009,"Meats, poultry, fish, and eggs",8516,204.365,1.898,4,Food at home,4200
15/06/2009,Medical care,3411,375.203,6.39,1,All items,8106
15/06/2009,Medical care commodities,5635,304.82,1.625,2,Medical care,3411
15/06/2009,Medical care services,7803,396.846,4.765,2,Medical care,3411
15/06/2009,Men’s and boys’ apparel,2395,114.009,0.923,2,Apparel,5516
15/06/2009,Miscellaneous personal services,6567,343.178,1.074,3,Personal care,6986
15/06/2009,Motor fuel,3840,203.703,3.164,3,Private transportation,3815
15/06/2009,Motor vehicle maintenance and repair,9790,242.683,1.188,3,Private transportation,3815
15/06/2009,Motor vehicle parts and equipment,449,134.27,0.382,3,Private transportation,3815
15/06/2009,New and used motor vehicles,2973,93.227,6.931,3,Private transportation,3815
15/06/2009,New vehicles,4291,136.179,4.48,4,New and used motor vehicles,2973
15/06/2009,Nonalcoholic beverages and beverage materials,6387,162.993,0.982,4,Food at home,4200
15/06/2009,Nondurables,818,198.515,29.046,1,All items,8106
15/06/2009,Nondurables less food,6247,181.572,14.416,1,All items,8106
15/06/2009,Nondurables less food and apparel,5488,219.267,10.726,1,All items,8106
15/06/2009,Nondurables less food and beverages,7080,179.09,13.289,3,Commodities less food and beverages,3891
15/06/2009,"Nondurables less food, beverages, and apparel",1465,220.257,9.598,4,Nondurables less food and beverages,7080
15/06/2009,Other food at home,4196,190.637,2.022,4,Food at home,4200
15/06/2009,Other food away from home,1346,155.841,0.314,4,Food away from home,1345
15/06/2009,Other foods,9728,204.694,1.481,5,Fats and oils,3612
15/06/2009,Other goods and services,8488,370.235,3.386,1,All items,8106
15/06/2009,Other miscellaneous foods,5930,122.224,0.433,6,Other foods,9728
15/06/2009,Other services,6741,303.902,11.002,3,Services,9735
15/06/2009,Owners’ equivalent rent of primary residence,2972,257.138,24.433,3,Shelter,8742
15/06/2009,Personal care,6986,204.231,2.61,2,Other goods and services,8488
15/06/2009,Personal care products,1231,162.301,0.651,3,Personal care,6986
15/06/2009,Personal care services,1191,227.572,0.647,3,Personal care,6986
15/06/2009,Personal computers and peripheral equipment,980,83.476,0.214,5,"Information technology, hardware and services",5358
15/06/2009,Private transportation,3815,174.831,14.189,2,Transportation,6812
15/06/2009,Professional services,3965,319.339,2.702,3,Medical care services,7803
15/06/2009,Public transportation,4134,227.003,1.125,2,Transportation,6812
15/06/2009,Recreation,8575,114.592,5.741,1,All items,8106
15/06/2009,Rent of primary residence,4363,249.374,5.957,3,Shelter,8742
15/06/2009,Rent of shelter,8577,260.267,32.867,3,Services,9735
15/06/2009,Services,9735,258.78,60.444,1,All items,8106
15/06/2009,Services less energy services,1033,265.873,56.285,3,All items less food and energy,5306
15/06/2009,Services less medical care services,5145,247.53,55.679,1,All items,8106
15/06/2009,Services less rent of shelter,9058,276.247,27.577,1,All items,8106
15/06/2009,Shelter,8742,249.861,33.2,2,Housing,6803
15/06/2009,Sugar and sweets,7995,196.818,0.3,5,Other food at home,4196
15/06/2009,Telephone services,2405,102.182,2.408,4,Information and information processing,8625
15/06/2009,Tenants’ and household insurance,7981,121.083,0.333,3,Shelter,8742
15/06/2009,Tobacco and smoking products,949,746.283,0.776,2,Other goods and services,8488
15/06/2009,Transportation,6812,178.843,15.314,1,All items,8106
15/06/2009,Transportation services,6999,248.652,5.567,2,Services,9735
15/06/2009,"Tuition, other school fees, and childcare",2308,548.73,2.886,3,Education,314
15/06/2009,Used cars and trucks,2211,123.851,1.628,4,New and used motor vehicles,2973
15/06/2009,Video and audio,5618,101.92,1.822,2,Recreation,8575
15/06/2009,Water and sewer and trash collection services,3706,160.401,0.971,3,Fuels and utilities,5463
15/06/2009,Women’s and girls’ apparel,7374,108.388,1.541,2,Apparel,5516
15/07/2009,Alcoholic beverages,7635,220.815,1.127,3,Food,4934
15/07/2009,All items,8106,215.351,100,0,,
15/07/2009,All items less energy,4604,218.588,92.376,1,All items,8106
15/07/2009,All items less food,3531,214.037,85.371,1,All items,8106
15/07/2009,All items less food and energy,5306,219.543,77.746,2,All items less energy,4604
15/07/2009,All items less medical care,2047,206.476,93.61,1,All items,8106
15/07/2009,All items less shelter,7199,203.183,66.8,1,All items,8106
15/07/2009,Apparel,5516,120.865,3.691,1,All items,8106
15/07/2009,Cereals and bakery products,2948,251.38,1.15,4,Food at home,4200
15/07/2009,Commodities,704,169.875,39.556,1,All items,8106
15/07/2009,Commodities less food,5867,147.555,24.926,1,All items,8106
15/07/2009,Commodities less food and beverages,3891,144.891,23.799,2,Commodities,704
15/07/2009,Commodities less food and energy commodities,4935,142.612,21.461,3,All items less food and energy,5306
15/07/2009,Communication,5970,85.053,3.194,2,Education and communication,1868
15/07/2009,Dairy and related products,5341,193.118,0.91,4,Food at home,4200
15/07/2009,Durables,2665,109.926,10.51,3,Commodities less food and beverages,3891
15/07/2009,Education,314,191.709,3.107,2,Education and communication,1868
15/07/2009,Education and communication,1868,127.751,6.301,1,All items,8106
15/07/2009,Educational books and supplies,5985,486.256,0.221,3,Education,314
15/07/2009,Energy,7558,190.905,7.624,1,All items,8106
15/07/2009,Energy commodities,8995,205.261,3.465,4,Commodities less food and energy commodities,4935
15/07/2009,Fats and oils,3612,200.428,0.241,5,Other food at home,4196
15/07/2009,Food,4934,217.291,14.629,2,Food and beverages,9257
15/07/2009,Food and beverages,9257,217.638,15.757,1,All items,8106
15/07/2009,Food at home,4200,213.876,8.156,3,Food,4934
15/07/2009,Food away from home,1345,223.345,6.474,3,Food,4934
15/07/2009,Footwear,7182,127.79,0.688,2,Apparel,5516
15/07/2009,Fruits and vegetables,9499,275.379,1.194,4,Food at home,4200
15/07/2009,Fuel oil and other fuels,416,222.296,0.301,4,Household energy,396
15/07/2009,Fuels and utilities,5463,206.046,5.431,2,Housing,6803
15/07/2009,Gas piped and electricity,856,188.839,4.159,4,Household energy,396
15/07/2009,Gasoline all types,789,202.498,2.964,4,Motor fuel,3840
15/07/2009,Hospital and related services,2710,569.494,1.545,3,Medical care services,7803
15/07/2009,Household energy,396,182.927,4.46,3,Fuels and utilities,5463
15/07/2009,Household furnishings and operations,9339,129.254,4.79,2,Housing,6803
15/07/2009,Household operations,8871,149.983,0.781,3,Household furnishings and operations,9339
15/07/2009,Housing,6803,216.612,43.421,1,All items,8106
15/07/2009,Infants’ and toddlers’ apparel,2101,114.831,0.183,2,Apparel,5516
15/07/2009,Information and information processing,8625,81.991,3.022,3,Communication,5970
15/07/2009,"Information technology, hardware and services",5358,9.604,0.614,4,Information and information processing,8625
15/07/2009,Lodging away from home,5762,131.742,2.478,3,Shelter,8742
15/07/2009,"Meats, poultry, fish, and eggs",8516,201.738,1.898,4,Food at home,4200
